0,Team 0,0,Scraggy,Shroomish,Teddiursa,Type: Null,Croconaw,Goldeen
1,Team 68,0,Darmanitan,Nidoking,Dustox,Quilladin,Ponyta,Garbodor
1,Team 69,0,Wigglytuff,Shroomish,Chatot,Chandelure,Remoraid,Pichu
1,Team 70,0,Vulpix,Masquerain,Vileplume,Omanyte,Slowbro,Turtonator
1,Team 71,0,Seadra,Whismur,Seviper,Infernape,Liepard,Kabuto
1,Team 72,0,Solrock,Altaria,Munchlax,Mandibuzz,Porygon,Charmeleon
1,Team 73,3,Mimikyu,Crabominable,Sandygast,Sawsbuck,Chespin,Vullaby
1,Team 74,0,Mankey,Foongus,Cradily,Darumaka,Samurott,Furfrou
1,Team 75,0,Yamask,Lapras,Milotic,Pansear,Noivern,Aerodactyl
1,Team 76,0,Swoobat,Drampa,Munchlax,Mandibuzz,Passimian,Charmeleon
1,Team 77,0,Salandit,Hawlucha,Cacturne,Stantler,Roserade,Simisage
1,Team 78,0,Salandit,Munchlax,Mudbray,Mankey,Excadrill,Sentret
1,Team 79,0,Seadra,Kricketune,Hydreigon,Darumaka,Liepard,Minccino
1,Team 80,0,Tsareena,Tentacruel,Paras,Ducklett,Deino,Hakamo-o
1,Team 81,0,Porygon2,Brionne,Trevenant,Pikachu,Mudkip,Goodra
1,Team 82,0,Darmanitan,Tentacruel,Paras,Quilladin,Slowbro,Garbodor
1,Team 83,0,Swoobat,Karrablast,Sunflora,Stantler,Pignite,Vulpix
1,Team 84,0,Snover,Nidoking,Dustox,Kangaskhan,Hitmonchan,Simisage
1,Team 85,0,Kakuna,Purrloin,Sunflora,Delphox,Lanturn,Camerupt
1,Team 86,0,Crabominable,Masquerain,Hydreigon,Venonat,Metagross,Golbat
1,Team 87,0,Wigglytuff,Lapras,Wartortle,Stantler,Beedrill,Pichu
1,Team 88,0,Pansear,Lapras,Emolga,Lucario,Floette,Aerodactyl
1,Team 89,0,Sharpedo,Victreebel,Paras,Shiftry,Zigzagoon,Garbodor
2,Team 67,0,Snover,Altaria,Noivern,Kangaskhan,Porygon,Simisage
2,Team 86,0,Crabominable,Masquerain,Hydreigon,Venonat,Metagross,Golbat
2,Team 18,0,Pansear,Lapras,Emolga,Lucario,Noivern,Aerodactyl
2,Team 75,0,Yamask,Lapras,Milotic,Pansear,Noivern,Aerodactyl
2,Team 84,0,Snover,Nidoking,Dustox,Kangaskhan,Hitmonchan,Simisage
2,Team 56,0,Tsareena,Drampa,Noivern,Delphox,Deino,Hakamo-o
2,Team 28,0,Snover,Nidoking,Dustox,Kangaskhan,Roserade,Simisage
2,Team 45,0,Seadra,Masquerain,Hydreigon,Infernape,Liepard,Krookodile
2,Team 10,0,Crabominable,Oddish,Slowking,Bronzor,Metagross,Golbat
2,Team 88,0,Pansear,Lapras,Emolga,Lucario,Floette,Aerodactyl
2,Team 90,0,Tsareena,Drampa,Staryu,Delphox,Passimian,Charmeleon
2,Team 91,0,Crabominable,Brionne,Lopunny,Venonat,Throh,Granbull
2,Team 92,0,Yamask,Lapras,Milotic,Pansear,Noivern,Aerodactyl
2,Team 93,0,Salandit,Oddish,Druddigon,Stantler,Kecleon,Simisage
2,Team 94,0,Sharpedo,Victreebel,Emolga,Shiftry,Zigzagoon,Garbodor
2,Team 95,0,Salandit,Hawlucha,Cacturne,Stantler,Roserade,Simisage
2,Team 96,0,Pansear,Swalot,Emolga,Shiftry,Zigzagoon,Drowzee
2,Team 97,0,Mankey,Nidoking,Cradily,Kangaskhan,Samurott,Simisage
2,Team 98,0,Kakuna,Flygon,Chikorita,Delphox,Passimian,Camerupt
2,Team 99,0,Seadra,Lapras,Milotic,Infernape,Noivern,Aerodactyl
2,Team 100,0,Sharpedo,Lapras,Paras,Stantler,Beedrill,Pichu
2,Team 101,0,Darmanitan,Tentacruel,Paras,Darumaka,Slowbro,Garbodor
2,Team 102,0,Pansear,Lapras,Emolga,Lucario,Mudkip,Granbull
2,Team 103,0,Pansear,Lapras,Emolga,Lucario,Noivern,Minccino
2,Team 104,0,Elgyem,Masquerain,Vileplume,Kangaskhan,Porygon,Turtonator
2,Team 105,0,Sharpedo,Munchlax,Paras,Mankey,Excadrill,Sentret
2,Team 106,0,Snover,Nidoking,Dustox,Kangaskhan,Roserade,Simisage
2,Team 107,0,Salandit,Kricketune,Lopunny,Luxio,Hitmonchan,Granbull
2,Team 108,0,Swoobat,Oddish,Druddigon,Mandibuzz,Kecleon,Charmeleon
2,Team 109,0,Snover,Altaria,Noivern,Bellsprout,Liepard,Simisage
2,Team 110,0,Porygon2,Drampa,Noivern,Delphox,Shelgon,Poliwag
2,Team 111,3,Mimikyu,Masquerain,Hydreigon,Sawsbuck,Chespin,Golbat
2,Team 112,0,Bellsprout,Scizor,Nidoqueen,Misdreavus,Deino,Aerodactyl
2,Team 113,0,Solrock,Tentacruel,Honchkrow,Mandibuzz,Porygon,Garbodor
2,Team 114,0,Porygon2,Masquerain,Vileplume,Pikipek,Slowbro,Poliwag
2,Team 115,0,Kabuto,Masquerain,Bruxish,Venonat,Metagross,Mantyke
2,Team 116,0,Kirlia,Tentacruel,Altaria,Politoed,Slowbro,Vivillon
2,Team 117,0,Mankey,Masquerain,Hydreigon,Darumaka,Samurott,Mudbray
2,Team 118,0,Rampardos,Brionne,Druddigon,Pikachu,Mudkip,Liepard
2,Team 119,0,Bellsprout,Brionne,Lopunny,Misdreavus,Arbok,Granbull
2,Team 120,0,Torracat,Kricketune,Honchkrow,Quilladin,Liepard,Garbodor
2,Team 121,0,Seadra,Karrablast,Seviper,Infernape,Pignite,Vulpix
2,Team 122,0,Darmanitan,Tentacruel,Paras,Stantler,Hitmonchan,Tropius
2,Team 123,0,Salandit,Foongus,Cradily,Frogadier,Samurott,Furfrou
2,Team 124,0,Mankey,Shroomish,Chatot,Darumaka,Remoraid,Pichu
2,Team 125,0,Snover,Nidoking,Cradily,Kangaskhan,Samurott,Simisage
2,Team 126,0,Salandit,Brionne,Lopunny,Sawsbuck,Chespin,Vullaby
2,Team 127,0,Crabominable,Masquerain,Lopunny,Pikachu,Hitmonchan,Granbull
2,Team 128,0,Tsareena,Drampa,Noivern,Delphox,Deino,Hakamo-o
2,Team 129,0,Salandit,Shiftry,Cacturne,Stantler,Hitmonchan,Krookodile
3,Team 99,0,Seadra,Lapras,Milotic,Infernape,Noivern,Aerodactyl
3,Team 86,0,Crabominable,Masquerain,Hydreigon,Venonat,Metagross,Golbat
3,Team 125,0,Snover,Nidoking,Cradily,Kangaskhan,Samurott,Simisage
3,Team 67,0,Snover,Altaria,Noivern,Kangaskhan,Porygon,Simisage
3,Team 18,0,Pansear,Lapras,Emolga,Lucario,Noivern,Aerodactyl
3,Team 97,0,Mankey,Nidoking,Cradily,Kangaskhan,Samurott,Simisage
3,Team 92,0,Yamask,Lapras,Milotic,Pansear,Noivern,Aerodactyl
3,Team 75,0,Yamask,Lapras,Milotic,Pansear,Noivern,Aerodactyl
3,Team 110,0,Porygon2,Drampa,Noivern,Delphox,Shelgon,Poliwag
3,Team 88,0,Pansear,Lapras,Emolga,Lucario,Floette,Aerodactyl
3,Team 130,0,Snover,Nidoking,Cradily,Kangaskhan,Samurott,Simisage
3,Team 131,0,Tsareena,Drampa,Emolga,Delphox,Mudkip,Granbull
3,Team 132,0,Seadra,Scizor,Nidoqueen,Misdreavus,Noivern,Aerodactyl
3,Team 133,0,Snover,Altaria,Noivern,Bellsprout,Excadrill,Simisage
3,Team 134,0,Snover,Altaria,Hydreigon,Venonat,Liepard,Simisage
3,Team 135,0,Pansear,Tentacruel,Emolga,Lucario,Slowbro,Granbull
3,Team 136,0,Pansear,Drampa,Staryu,Lucario,Noivern,Aerodactyl
3,Team 137,0,Snover,Altaria,Noivern,Kangaskhan,Porygon,Simisage
3,Team 138,0,Snover,Nidoking,Mienshao,Bronzor,Hitmonchan,Golbat
3,Team 139,0,Crabominable,Flygon,Chikorita,Venonat,Passimian,Granbull
3,Team 140,0,Rampardos,Brionne,Druddigon,Lucario,Floette,Litten
3,Team 141,0,Crabominable,Munchlax,Paras,Mankey,Throh,Sentret
3,Team 142,0,Crabominable,Masquerain,Bruxish,Pikachu,Metagross,Granbull
3,Team 143,0,Tsareena,Drampa,Druddigon,Delphox,Passimian,Charmeleon
3,Team 144,0,Crabominable,Drampa,Noivern,Delphox,Metagross,Breloom
3,Team 145,0,Snover,Lapras,Basculin,Lucario,Roserade,Simisage
3,Team 146,0,Darmanitan,Tentacruel,Staryu,Darumaka,Slowbro,Garbodor
3,Team 147,0,Salandit,Hawlucha,Cacturne,Stantler,Deino,Hakamo-o
3,Team 148,0,Muk,Lapras,Emolga,Shiftry,Noivern,Drowzee
3,Team 149,0,Mankey,Nidoking,Cradily,Stantler,Samurott,Simisage
3,Team 150,0,Darmanitan,Tentacruel,Vileplume,Darumaka,Slowbro,Garbodor
3,Team 151,0,Salandit,Shiftry,Cacturne,Stantler,Hitmonchan,Krookodile
3,Team 152,0,Sharpedo,Geodude,Paras,Stantler,Samurott,Simisage
3,Team 153,0,Darmanitan,Tentacruel,Hydreigon,Darumaka,Hitmonchan,Mudbray
3,Team 154,0,Snover,Altaria,Honchkrow,Bellsprout,Porygon,Simisage
3,Team 155,3,Crabominable,Masquerain,Hydreigon,Bronzor,Chespin,Golbat
3,Team 156,3,Tsareena,Drampa,Noivern,Delphox,Roserade,Simisage
3,Team 157,0,Salandit,Shiftry,Cacturne,Stantler,Samurott,Simisage
3,Team 158,0,Kirlia,Tentacruel,Milotic,Politoed,Noivern,Aerodactyl
3,Team 159,0,Darmanitan,Altaria,Noivern,Bellsprout,Liepard,Garbodor
3,Team 160,0,Snover,Nidoking,Dustox,Kangaskhan,Ledian,Simisage
3,Team 161,0,Darmanitan,Masquerain,Paras,Stantler,Hitmonchan,Turtonator
3,Team 162,0,Porygon2,Masquerain,Hydreigon,Infernape,Liepard,Poliwag
3,Team 163,0,Rampardos,Nidoking,Druddigon,Pikachu,Mudkip,Simisage
3,Team 164,0,Seadra,Nidoking,Milotic,Kangaskhan,Noivern,Tauros
3,Team 165,0,Tsareena,Drampa,Noivern,Delphox,Samurott,Hakamo-o
3,Team 166,0,Crabominable,Drampa,Noivern,Wormadam,Metagross,Poliwag
3,Team 167,0,Tsareena,Scizor,Noivern,Misdreavus,Deino,Hakamo-o
3,Team 168,0,Tsareena,Drampa,Emolga,Delphox,Deino,Granbull
3,Team 169,0,Snover,Nidoking,Dustox,Sawsbuck,Roserade,Simisage
4,Team 164,0,Seadra,Nidoking,Milotic,Kangaskhan,Noivern,Tauros
4,Team 132,0,Seadra,Scizor,Nidoqueen,Misdreavus,Noivern,Aerodactyl
4,Team 99,0,Seadra,Lapras,Milotic,Infernape,Noivern,Aerodactyl
4,Team 144,0,Crabominable,Drampa,Noivern,Delphox,Metagross,Breloom
4,Team 86,0,Crabominable,Masquerain,Hydreigon,Venonat,Metagross,Golbat
4,Team 18,0,Pansear,Lapras,Emolga,Lucario,Noivern,Aerodactyl
4,Team 165,0,Tsareena,Drampa,Noivern,Delphox,Samurott,Hakamo-o
4,Team 125,0,Snover,Nidoking,Cradily,Kangaskhan,Samurott,Simisage
4,Team 97,0,Mankey,Nidoking,Cradily,Kangaskhan,Samurott,Simisage
4,Team 130,0,Snover,Nidoking,Cradily,Kangaskhan,Samurott,Simisage
4,Team 170,0,Crabominable,Flygon,Noivern,Delphox,Metagross,Breloom
4,Team 171,0,Crabominable,Munchlax,Paras,Mankey,Aerodactyl,Sentret
4,Team 172,0,Snover,Altaria,Emolga,Venonat,Deino,Simisage
4,Team 173,0,Pansear,Lapras,Emolga,Luxio,Noivern,Aerodactyl
4,Team 174,3,Crabominable,Masquerain,Emolga,Lucario,Slowbro,Granbull
4,Team 175,0,Pansear,Lapras,Emolga,Lucario,Noivern,Aerodactyl
4,Team 176,3,Crabominable,Altaria,Noivern,Kangaskhan,Chespin,Simisage
4,Team 177,0,Crabominable,Hawlucha,Cacturne,Bronzor,Chespin,Furret
4,Team 178,0,Snover,Tentacruel,Dustox,Darumaka,Slowbro,Garbodor
4,Team 179,0,Crabominable,Drampa,Noivern,Delphox,Metagross,Breloom
4,Team 180,0,Snover,Altaria,Dustox,Kangaskhan,Ledian,Simisage
4,Team 181,0,Pansear,Nidoking,Staryu,Lucario,Noivern,Simisage
4,Team 182,0,Snover,Drampa,Emolga,Delphox,Deino,Simisage
4,Team 183,0,Tsareena,Drampa,Hydreigon,Infernape,Deino,Granbull
4,Team 184,0,Snover,Altaria,Basculin,Bellsprout,Liepard,Garbodor
4,Team 185,0,Crabominable,Masquerain,Bruxish,Infernape,Liepard,Granbull
4,Team 186,0,Snover,Nidoking,Cradily,Sawsbuck,Samurott,Simisage
4,Team 187,0,Porygon2,Mienshao,Dustox,Infernape,Liepard,Poliwag
4,Team 188,0,Crabominable,Masquerain,Bruxish,Pikachu,Metagross,Granbull
4,Team 189,0,Snover,Altaria,Noivern,Bellsprout,Excadrill,Simisage
4,Team 190,0,Ninjask,Nidoking,Druddigon,Wormadam,Mudkip,Simisage
4,Team 191,0,Muk,Altaria,Noivern,Kangaskhan,Porygon,Fennekin
4,Team 192,0,Seadra,Lapras,Cradily,Kangaskhan,Noivern,Aerodactyl
4,Team 193,0,Seadra,Lapras,Milotic,Infernape,Noivern,Aerodactyl
4,Team 194,0,Salandit,Altaria,Noivern,Bellsprout,Liepard,Garbodor
4,Team 195,0,Seadra,Drampa,Noivern,Infernape,Metagross,Breloom
4,Team 196,0,Snover,Nidoking,Mienshao,Kangaskhan,Samurott,Simisage
4,Team 197,0,Snover,Altaria,Noivern,Kangaskhan,Porygon,Slaking
4,Team 198,0,Crabominable,Drampa,Noivern,Delphox,Metagross,Breloom
4,Team 199,3,Tsareena,Masquerain,Noivern,Delphox,Roserade,Simisage
4,Team 200,0,Crabominable,Drampa,Noivern,Mankey,Throh,Sentret
4,Team 201,0,Pansear,Lapras,Noivern,Delphox,Floette,Aerodactyl
4,Team 202,2,Mankey,Nidoking,Noivern,Stantler,Porygon,Simisage
4,Team 203,0,Mankey,Nidoking,Cradily,Kangaskhan,Samurott,Simisage
4,Team 204,0,Snover,Camerupt,Noivern,Pikachu,Metagross,Granbull
4,Team 205,0,Yamask,Nidoking,Milotic,Kangaskhan,Noivern,Aerodactyl
4,Team 206,0,Pansear,Nidoking,Emolga,Lucario,Samurott,Aerodactyl
4,Team 207,1,Seadra,Lapras,Emolga,Shiftry,Noivern,Aerodactyl
4,Team 208,0,Crabominable,Brionne,Druddigon,Venonat,Floette,Litten
4,Team 209,0,Tsareena,Nidoking,Cradily,Kangaskhan,Samurott,Simisage
5,Team 192,0,Seadra,Lapras,Cradily,Kangaskhan,Noivern,Aerodactyl
5,Team 197,0,Snover,Altaria,Noivern,Kangaskhan,Porygon,Slaking
5,Team 205,0,Yamask,Nidoking,Milotic,Kangaskhan,Noivern,Aerodactyl
5,Team 164,0,Seadra,Nidoking,Milotic,Kangaskhan,Noivern,Tauros
5,Team 209,0,Tsareena,Nidoking,Cradily,Kangaskhan,Samurott,Simisage
5,Team 99,0,Seadra,Lapras,Milotic,Infernape,Noivern,Aerodactyl
5,Team 193,0,Seadra,Lapras,Milotic,Infernape,Noivern,Aerodactyl
5,Team 132,0,Seadra,Scizor,Nidoqueen,Misdreavus,Noivern,Aerodactyl
5,Team 170,0,Crabominable,Flygon,Noivern,Delphox,Metagross,Breloom
5,Team 176,3,Crabominable,Altaria,Noivern,Kangaskhan,Chespin,Simisage
5,Team 210,0,Snover,Altaria,Noivern,Kangaskhan,Porygon,Slaking
5,Team 211,0,Snover,Shellder,Milotic,Kangaskhan,Liepard,Aerodactyl
5,Team 212,0,Crabominable,Nidoking,Cradily,Kangaskhan,Samurott,Simisage
5,Team 213,3,Pansear,Lapras,Noivern,Kangaskhan,Chespin,Aerodactyl
5,Team 214,0,Seadra,Porygon2,Noivern,Kangaskhan,Metagross,Breloom
5,Team 215,0,Crabominable,Nidoking,Noivern,Delphox,Metagross,Simisage
5,Team 216,0,Tsareena,Drampa,Cradily,Kangaskhan,Samurott,Breloom
5,Team 217,0,Pansear,Nidoking,Emolga,Lucario,Noivern,Honedge
5,Team 218,0,Pansear,Mantyke,Emolga,Infernape,Samurott,Aerodactyl
5,Team 219,0,Seadra,Lapras,Cradily,Mankey,Noivern,Aerodactyl
5,Team 220,0,Tsareena,Drampa,Noivern,Delphox,Samurott,Simisage
5,Team 221,0,Tsareena,Nidoking,Noivern,Delphox,Samurott,Hakamo-o
5,Team 222,0,Crabominable,Brionne,Druddigon,Venonat,Floette,Litten
5,Team 223,0,Tsareena,Drampa,Noivern,Delphox,Samurott,Simisage
5,Team 224,0,Crabominable,Altaria,Noivern,Kangaskhan,Metagross,Slaking
5,Team 225,0,Pansear,Lapras,Cradily,Lucario,Noivern,Aerodactyl
5,Team 226,0,Seadra,Flygon,Milotic,Delphox,Noivern,Breloom
5,Team 227,0,Snover,Camerupt,Kecleon,Kangaskhan,Metagross,Slaking
5,Team 228,3,Tsareena,Masquerain,Noivern,Bronzor,Roserade,Furret
5,Team 229,3,Tsareena,Drampa,Noivern,Delphox,Samurott,Simisage
5,Team 230,0,Crabominable,Altaria,Hydreigon,Kangaskhan,Metagross,Simisage
5,Team 231,0,Crabominable,Tentacruel,Noivern,Delphox,Metagross,Garbodor
5,Team 232,0,Snover,Nidoking,Cradily,Kangaskhan,Samurott,Simisage
5,Team 233,0,Snover,Altaria,Noivern,Kangaskhan,Liepard,Garbodor
5,Team 234,0,Seadra,Nidoking,Milotic,Bellsprout,Noivern,Simisage
5,Team 235,2,Crabominable,Drampa,Noivern,Delphox,Metagross,Breloom
5,Team 236,1,Seadra,Drampa,Noivern,Infernape,Metagross,Breloom
5,Team 237,0,Seadra,Drampa,Nidoqueen,Delphox,Samurott,Hakamo-o
5,Team 238,0,Crabominable,Nidoking,Cradily,Kangaskhan,Metagross,Golbat
5,Team 239,0,Mankey,Nidoking,Hydreigon,Kangaskhan,Samurott,Simisage
5,Team 240,0,Crabominable,Lapras,Emolga,Luxio,Metagross,Aerodactyl
5,Team 241,0,Crabominable,Scizor,Nidoqueen,Lucario,Noivern,Axew
5,Team 242,0,Pansear,Lapras,Emolga,Lucario,Noivern,Aerodactyl
5,Team 243,0,Tsareena,Nidoking,Noivern,Lucario,Samurott,Hakamo-o
5,Team 244,0,Seadra,Lapras,Cradily,Kangaskhan,Noivern,Granbull
5,Team 245,0,Snover,Lapras,Cradily,Kangaskhan,Samurott,Aerodactyl
5,Team 246,0,Crabominable,Drampa,Noivern,Delphox,Metagross,Golbat
5,Team 247,0,Snover,Lapras,Noivern,Bellsprout,Excadrill,Maractus
5,Team 248,5,Pansear,Nidoking,Noivern,Delphox,Samurott,Simisage
5,Team 249,3,Tsareena,Lapras,Milotic,Delphox,Roserade,Aerodactyl
6,Team 224,0,Crabominable,Altaria,Noivern,Kangaskhan,Metagross,Slaking
6,Team 227,0,Snover,Camerupt,Kecleon,Kangaskhan,Metagross,Slaking
6,Team 197,0,Snover,Altaria,Noivern,Kangaskhan,Porygon,Slaking
6,Team 210,0,Snover,Altaria,Noivern,Kangaskhan,Porygon,Slaking
6,Team 214,0,Seadra,Porygon2,Noivern,Kangaskhan,Metagross,Breloom
6,Team 192,0,Seadra,Lapras,Cradily,Kangaskhan,Noivern,Aerodactyl
6,Team 205,0,Yamask,Nidoking,Milotic,Kangaskhan,Noivern,Aerodactyl
6,Team 213,3,Pansear,Lapras,Noivern,Kangaskhan,Chespin,Aerodactyl
6,Team 164,0,Seadra,Nidoking,Milotic,Kangaskhan,Noivern,Tauros
6,Team 230,0,Crabominable,Altaria,Hydreigon,Kangaskhan,Metagross,Simisage
6,Team 250,3,Crabominable,Mantyke,Noivern,Kangaskhan,Samurott,Aerodactyl
6,Team 251,1,Tsareena,Chatot,Noivern,Delphox,Samurott,Simisage
6,Team 252,0,Tsareena,Nidoking,Cradily,Kangaskhan,Noivern,Granbull
6,Team 253,0,Seadra,Swoobat,Milotic,Mienfoo,Liepard,Tauros
6,Team 254,1,Seadra,Lapras,Cradily,Infernape,Noivern,Breloom
6,Team 255,5,Pansear,Nidoking,Cradily,Delphox,Samurott,Aerodactyl
6,Team 256,0,Snover,Lapras,Noivern,Bellsprout,Samurott,Maractus
6,Team 257,0,Yamask,Nidoking,Milotic,Kangaskhan,Noivern,Aerodactyl
6,Team 258,3,Crabominable,Drampa,Nidoqueen,Delphox,Noivern,Simisage
6,Team 259,0,Pansear,Flygon,Emolga,Infernape,Metagross,Aerodactyl
6,Team 260,0,Seadra,Drampa,Nidoqueen,Delphox,Samurott,Hakamo-o
6,Team 261,0,Snover,Altaria,Noivern,Kangaskhan,Liepard,Garbodor
6,Team 262,0,Snover,Lapras,Noivern,Delphox,Samurott,Aerodactyl
6,Team 263,0,Crabominable,Lapras,Noivern,Kangaskhan,Metagross,Slaking
6,Team 264,0,Seadra,Lapras,Milotic,Lucario,Noivern,Aerodactyl
6,Team 265,0,Crabominable,Lapras,Noivern,Luxio,Metagross,Aerodactyl
